customer_id,end_date,txn_date,transactions,running_balance,min_balance,max_balance,avg_balance,monthly_balance
38,2020-03-31,2020-03-07,-42,-1295,-1295,842,-362.9375,-798
38,2020-03-31,2020-03-16,410,-885,-1295,842,-362.9375,-798
38,2020-03-31,2020-03-18,226,-659,-1295,842,-362.9375,-798
38,2020-03-31,2020-03-22,724,65,-1295,842,-362.9375,-798
38,2020-03-31,2020-03-25,-628,-563,-1295,842,-362.9375,-798
38,2020-03-31,2020-03-26,-235,-798,-1295,842,-362.9375,-798
38,2020-04-30,2020-04-07,759,-39,-1295,842,-362.9375,-1246
38,2020-04-30,2020-04-11,152,113,-1295,842,-362.9375,-1246
38,2020-04-30,2020-04-19,-1359,-1246,-1295,842,-362.9375,-1246
39,2020-01-31,2020-01-22,1429,1429,1429,2924,2244.7333,1429
39,2020-02-29,2020-02-01,608,2037,1429,2924,2244.7333,2388
39,2020-02-29,2020-02-10,73,2110,1429,2924,2244.7333,2388
39,2020-02-29,2020-02-15,792,2902,1429,2924,2244.7333,2388
39,2020-02-29,2020-02-19,-281,2621,1429,2924,2244.7333,2388
39,2020-02-29,2020-02-27,-233,2388,1429,2924,2244.7333,2388
39,2020-03-31,2020-03-04,536,2924,1429,2924,2244.7333,2460
39,2020-03-31,2020-03-25,-409,2515,1429,2924,2244.7333,2460
39,2020-03-31,2020-03-27,-55,2460,1429,2924,2244.7333,2460
39,2020-04-30,2020-04-01,-375,2085,1429,2924,2244.7333,2516
39,2020-04-30,2020-04-04,-28,2057,1429,2924,2244.7333,2516
39,2020-04-30,2020-04-08,-240,1817,1429,2924,2244.7333,2516
39,2020-04-30,2020-04-09,410,2227,1429,2924,2244.7333,2516
39,2020-04-30,2020-04-13,-644,1583,1429,2924,2244.7333,2516
39,2020-04-30,2020-04-17,933,2516,1429,2924,2244.7333,2516
40,2020-01-31,2020-01-21,857,857,-208,1261,560.0909,347
40,2020-01-31,2020-01-26,-510,347,-208,1261,560.0909,347
40,2020-02-29,2020-02-11,914,1261,-208,1261,560.0909,295
40,2020-02-29,2020-02-13,-630,631,-208,1261,560.0909,295
40,2020-02-29,2020-02-16,-737,-106,-208,1261,560.0909,295
40,2020-02-29,2020-02-20,401,295,-208,1261,560.0909,295
40,2020-03-31,2020-03-05,934,1229,-208,1261,560.0909,659
40,2020-03-31,2020-03-11,-275,954,-208,1261,560.0909,659
40,2020-03-31,2020-03-20,-712,242,-208,1261,560.0909,659
40,2020-03-31,2020-03-25,417,659,-208,1261,560.0909,659
40,2020-04-30,2020-04-03,-867,-208,-208,1261,560.0909,-208
41,2020-01-31,2020-01-30,790,790,-46,3577,2055.5000,-46
41,2020-01-31,2020-01-31,-836,-46,-46,3577,2055.5000,-46
41,2020-02-29,2020-02-02,443,397,-46,3577,2055.5000,1379
41,2020-02-29,2020-02-06,84,481,-46,3577,2055.5000,1379
41,2020-02-29,2020-02-23,898,1379,-46,3577,2055.5000,1379
41,2020-03-31,2020-03-05,914,2293,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-12,-142,2151,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-15,-397,1754,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-22,232,1986,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-23,582,2568,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-25,872,3440,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-26,-552,2888,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-27,689,3577,-46,3577,2055.5000,3441
41,2020-03-31,2020-03-30,-136,3441,-46,3577,2055.5000,3441
41,2020-04-30,2020-04-04,-177,3264,-46,3577,2055.5000,2525
41,2020-04-30,2020-04-25,-739,2525,-46,3577,2055.5000,2525
42,2020-01-31,2020-01-11,154,154,-1886,1143,94.8571,447
42,2020-01-31,2020-01-21,989,1143,-1886,1143,94.8571,447
42,2020-01-31,2020-01-28,-696,447,-1886,1143,94.8571,447
42,2020-02-29,2020-02-04,-457,-10,-1886,1143,94.8571,1067
42,2020-02-29,2020-02-09,9,-1,-1886,1143,94.8571,1067
42,2020-02-29,2020-02-14,900,899,-1886,1143,94.8571,1067
42,2020-02-29,2020-02-24,-897,2,-1886,1143,94.8571,1067
42,2020-02-29,2020-02-25,210,212,-1886,1143,94.8571,1067
42,2020-02-29,2020-02-29,855,1067,-1886,1143,94.8571,1067
42,2020-03-31,2020-03-02,-675,392,-1886,1143,94.8571,-887
42,2020-03-31,2020-03-03,-163,229,-1886,1143,94.8571,-887
42,2020-03-31,2020-03-14,-662,-433,-1886,1143,94.8571,-887
42,2020-03-31,2020-03-30,-454,-887,-1886,1143,94.8571,-887
42,2020-04-30,2020-04-09,-999,-1886,-1886,1143,94.8571,-1886
43,2020-01-31,2020-01-28,318,318,-406,869,307.8182,-201
43,2020-01-31,2020-01-31,-519,-201,-406,869,307.8182,-201
43,2020-02-29,2020-02-09,875,674,-406,869,307.8182,-406
43,2020-02-29,2020-02-14,-96,578,-406,869,307.8182,-406
43,2020-02-29,2020-02-20,-314,264,-406,869,307.8182,-406
43,2020-02-29,2020-02-23,-670,-406,-406,869,307.8182,-406
43,2020-03-31,2020-03-08,971,565,-406,869,307.8182,869
43,2020-03-31,2020-03-18,-412,153,-406,869,307.8182,869
43,2020-03-31,2020-03-27,716,869,-406,869,307.8182,869
43,2020-04-30,2020-04-07,-842,27,-406,869,307.8182,545
43,2020-04-30,2020-04-24,518,545,-406,869,307.8182,545
44,2020-01-31,2020-01-19,71,71,-690,71,-244.2500,-690
44,2020-01-31,2020-01-20,-761,-690,-690,71,-244.2500,-690
44,2020-02-29,2020-02-12,671,-19,-690,71,-244.2500,-19
44,2020-03-31,NULL,0,-19,-690,71,-244.2500,-19
44,2020-04-30,2020-04-08,-320,-339,-690,71,-244.2500,-339
45,2020-01-31,2020-01-14,650,650,-1152,1721,472.3889,940
45,2020-01-31,2020-01-15,392,1042,-1152,1721,472.3889,940
45,2020-01-31,2020-01-16,-296,746,-1152,1721,472.3889,940
45,2020-01-31,2020-01-17,915,1661,-1152,1721,472.3889,940
45,2020-01-31,2020-01-18,-281,1380,-1152,1721,472.3889,940
45,2020-01-31,2020-01-24,-656,724,-1152,1721,472.3889,940
45,2020-01-31,2020-01-25,997,1721,-1152,1721,472.3889,940
45,2020-01-31,2020-01-27,-465,1256,-1152,1721,472.3889,940
45,2020-01-31,2020-01-30,-316,940,-1152,1721,472.3889,940
45,2020-02-29,2020-02-03,-760,180,-1152,1721,472.3889,-1152
45,2020-02-29,2020-02-13,-11,169,-1152,1721,472.3889,-1152
45,2020-02-29,2020-02-15,-10,159,-1152,1721,472.3889,-1152
45,2020-02-29,2020-02-18,-983,-824,-1152,1721,472.3889,-1152
45,2020-02-29,2020-02-28,-328,-1152,-1152,1721,472.3889,-1152
45,2020-03-31,2020-03-05,357,-795,-1152,1721,472.3889,584
45,2020-03-31,2020-03-09,609,-186,-1152,1721,472.3889,584
45,2020-03-31,2020-03-29,434,248,-1152,1721,472.3889,584
45,2020-03-31,2020-03-31,336,584,-1152,1721,472.3889,584
45,2020-04-30,NULL,0,584,-1152,1721,472.3889,584
46,2020-01-31,2020-01-23,356,356,-805,1489,363.7692,522
46,2020-01-31,2020-01-24,-495,-139,-805,1489,363.7692,522
46,2020-01-31,2020-01-31,661,522,-805,1489,363.7692,522
46,2020-02-29,2020-02-15,-104,418,-805,1489,363.7692,1388
46,2020-02-29,2020-02-16,970,1388,-805,1489,363.7692,1388
46,2020-03-31,2020-03-03,101,1489,-805,1489,363.7692,80
46,2020-03-31,2020-03-04,-294,1195,-805,1489,363.7692,80
46,2020-03-31,2020-03-14,-574,621,-805,1489,363.7692,80
46,2020-03-31,2020-03-23,-541,80,-805,1489,363.7692,80
46,2020-04-30,2020-04-01,-885,-805,-805,1489,363.7692,104
46,2020-04-30,2020-04-03,631,-174,-805,1489,363.7692,104
46,2020-04-30,2020-04-14,-152,-326,-805,1489,363.7692,104
46,2020-04-30,2020-04-20,430,104,-805,1489,363.7692,104
47,2020-01-31,2020-01-22,-244,-244,-3169,-244,-1731.0714,-1153
47,2020-01-31,2020-01-26,-554,-798,-3169,-244,-1731.0714,-1153
47,2020-01-31,2020-01-31,-355,-1153,-3169,-244,-1731.0714,-1153
47,2020-02-29,2020-02-03,-35,-1188,-3169,-244,-1731.0714,-1283
47,2020-02-29,2020-02-04,-647,-1835,-3169,-244,-1731.0714,-1283
47,2020-02-29,2020-02-12,496,-1339,-3169,-244,-1731.0714,-1283
47,2020-02-29,2020-02-14,-225,-1564,-3169,-244,-1731.0714,-1283
47,2020-02-29,2020-02-26,281,-1283,-3169,-244,-1731.0714,-1283
47,2020-03-31,2020-03-05,-466,-1749,-3169,-244,-1731.0714,-2862
47,2020-03-31,2020-03-15,-707,-2456,-3169,-244,-1731.0714,-2862
47,2020-03-31,2020-03-26,-275,-2731,-3169,-244,-1731.0714,-2862
47,2020-03-31,2020-03-28,867,-1864,-3169,-244,-1731.0714,-2862
47,2020-03-31,2020-03-31,-998,-2862,-3169,-244,-1731.0714,-2862
47,2020-04-30,2020-04-08,-307,-3169,-3169,-244,-1731.0714,-3169
48,2020-01-31,2020-01-01,427,427,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-09,-784,-357,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-14,-678,-1035,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-23,-1734,-2769,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-25,-236,-3005,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-27,166,-2839,-3745,427,-2637.0625,-2368
48,2020-01-31,2020-01-29,471,-2368,-3745,427,-2637.0625,-2368
48,2020-02-29,2020-02-05,-950,-3318,-3745,427,-2637.0625,-2972
48,2020-02-29,2020-02-15,-199,-3517,-3745,427,-2637.0625,-2972
48,2020-02-29,2020-02-16,-84,-3601,-3745,427,-2637.0625,-2972
48,2020-02-29,2020-02-17,-38,-3639,-3745,427,-2637.0625,-2972
48,2020-02-29,2020-02-23,856,-2783,-3745,427,-2637.0625,-2972
48,2020-02-29,2020-02-29,-189,-2972,-3745,427,-2637.0625,-2972
48,2020-03-31,2020-03-07,-600,-3572,-3745,427,-2637.0625,-3745
48,2020-03-31,2020-03-17,472,-3100,-3745,427,-2637.0625,-3745
48,2020-03-31,2020-03-26,-645,-3745,-3745,427,-2637.0625,-3745
48,2020-04-30,NULL,0,-3745,-3745,427,-2637.0625,-3745
49,2020-01-31,2020-01-04,432,432,-2556,432,-799.6111,-397
49,2020-01-31,2020-01-15,-127,305,-2556,432,-799.6111,-397
49,2020-01-31,2020-01-19,-712,-407,-2556,432,-799.6111,-397
49,2020-01-31,2020-01-25,541,134,-2556,432,-799.6111,-397
49,2020-01-31,2020-01-27,-531,-397,-2556,432,-799.6111,-397
49,2020-02-29,2020-02-11,-790,-1187,-2556,432,-799.6111,-594
49,2020-02-29,2020-02-24,83,-1104,-2556,432,-799.6111,-594
49,2020-02-29,2020-02-28,510,-594,-2556,432,-799.6111,-594
49,2020-03-31,2020-03-02,-386,-980,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-04,699,-281,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-05,-806,-1087,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-14,366,-721,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-20,-85,-806,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-21,-521,-1327,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-23,760,-567,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-25,-736,-1303,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-27,-644,-1947,-2556,432,-799.6111,-2556
49,2020-03-31,2020-03-30,-609,-2556,-2556,432,-799.6111,-2556
49,2020-04-30,NULL,0,-2556,-2556,432,-799.6111,-2556
50,2020-01-31,2020-01-29,899,899,-713,931,106.8571,931
50,2020-01-31,2020-01-31,32,931,-713,931,106.8571,931
50,2020-02-29,2020-02-02,-774,157,-713,931,106.8571,-674
50,2020-02-29,2020-02-08,-870,-713,-713,931,106.8571,-674
50,2020-02-29,2020-02-13,279,-434,-713,931,106.8571,-674
50,2020-02-29,2020-02-18,-240,-674,-713,931,106.8571,-674
50,2020-03-31,2020-03-01,249,-425,-713,931,106.8571,275
50,2020-03-31,2020-03-10,640,215,-713,931,106.8571,275
50,2020-03-31,2020-03-13,-324,-109,-713,931,106.8571,275
50,2020-03-31,2020-03-20,-21,-130,-713,931,106.8571,275
50,2020-03-31,2020-03-22,969,839,-713,931,106.8571,275
50,2020-03-31,2020-03-24,-564,275,-713,931,106.8571,275
50,2020-04-30,2020-04-14,-60,215,-713,931,106.8571,450
50,2020-04-30,2020-04-24,235,450,-713,931,106.8571,450
51,2020-01-31,2020-01-20,367,367,-754,1370,316.5455,301
51,2020-01-31,2020-01-25,-66,301,-754,1370,316.5455,301
51,2020-02-29,2020-02-01,-905,-604,-754,1370,316.5455,-97
51,2020-02-29,2020-02-02,-150,-754,-754,1370,316.5455,-97
51,2020-02-29,2020-02-22,49,-705,-754,1370,316.5455,-97
51,2020-02-29,2020-02-29,608,-97,-754,1370,316.5455,-97
51,2020-03-31,2020-03-19,707,610,-754,1370,316.5455,779
51,2020-03-31,2020-03-22,760,1370,-754,1370,316.5455,779
51,2020-03-31,2020-03-27,-591,779,-754,1370,316.5455,779
51,2020-04-30,2020-04-12,72,851,-754,1370,316.5455,1364
51,2020-04-30,2020-04-16,513,1364,-754,1370,316.5455,1364
52,2020-01-31,2020-01-12,908,908,908,2612,1654.7500,1140
52,2020-01-31,2020-01-26,232,1140,908,2612,1654.7500,1140
52,2020-02-29,2020-02-05,819,1959,908,2612,1654.7500,2612
52,2020-02-29,2020-02-15,653,2612,908,2612,1654.7500,2612
52,2020-03-31,NULL,0,2612,908,2612,1654.7500,2612
52,2020-04-30,NULL,0,NULL,908,2612,1654.7500,2612
53,2020-01-31,2020-01-24,22,22,-956,227,-183.1429,22
53,2020-02-29,2020-02-04,188,210,-956,227,-183.1429,210
53,2020-03-31,2020-03-21,-285,-75,-956,227,-183.1429,-728
53,2020-03-31,2020-03-23,-881,-956,-956,227,-183.1429,-728
53,2020-03-31,2020-03-24,228,-728,-956,227,-183.1429,-728
53,2020-04-30,2020-04-20,746,18,-956,227,-183.1429,227
53,2020-04-30,2020-04-22,209,227,-956,227,-183.1429,227
54,2020-01-31,2020-01-09,138,138,138,1658,1007.2500,1658
54,2020-01-31,2020-01-26,736,874,138,1658,1007.2500,1658
54,2020-01-31,2020-01-29,677,1551,138,1658,1007.2500,1658
54,2020-01-31,2020-01-30,107,1658,138,1658,1007.2500,1658
54,2020-02-29,2020-02-19,-29,1629,138,1658,1007.2500,1629
54,2020-03-31,2020-03-24,-922,707,138,1658,1007.2500,533
54,2020-03-31,2020-03-29,-174,533,138,1658,1007.2500,533
54,2020-04-30,2020-04-03,435,968,138,1658,1007.2500,968
55,2020-01-31,2020-01-25,380,380,-1146,380,-397.4000,380
55,2020-02-29,2020-02-01,-558,-178,-1146,380,-397.4000,-410
55,2020-02-29,2020-02-12,-570,-748,-1146,380,-397.4000,-410
55,2020-02-29,2020-02-15,-398,-1146,-1146,380,-397.4000,-410
55,2020-02-29,2020-02-17,139,-1007,-1146,380,-397.4000,-410
55,2020-02-29,2020-02-28,597,-410,-1146,380,-397.4000,-410
55,2020-03-31,2020-03-03,-55,-465,-1146,380,-397.4000,349
55,2020-03-31,2020-03-23,814,349,-1146,380,-397.4000,349
55,2020-04-30,2020-04-02,-585,-236,-1146,380,-397.4000,-513
55,2020-04-30,2020-04-06,-277,-513,-1146,380,-397.4000,-513
56,2020-01-31,2020-01-18,864,864,-3866,864,-1722.3684,-67
56,2020-01-31,2020-01-23,-412,452,-3866,864,-1722.3684,-67
56,2020-01-31,2020-01-29,-519,-67,-3866,864,-1722.3684,-67
56,2020-02-29,2020-02-01,122,55,-3866,864,-1722.3684,-1646
56,2020-02-29,2020-02-05,-735,-680,-3866,864,-1722.3684,-1646
56,2020-02-29,2020-02-12,-213,-893,-3866,864,-1722.3684,-1646
56,2020-02-29,2020-02-14,-37,-930,-3866,864,-1722.3684,-1646
56,2020-02-29,2020-02-17,-716,-1646,-3866,864,-1722.3684,-1646
56,2020-03-31,2020-03-02,-523,-2169,-3866,864,-1722.3684,-2075
56,2020-03-31,2020-03-03,-744,-2913,-3866,864,-1722.3684,-2075
56,2020-03-31,2020-03-07,224,-2689,-3866,864,-1722.3684,-2075
56,2020-03-31,2020-03-13,-99,-2788,-3866,864,-1722.3684,-2075
56,2020-03-31,2020-03-20,218,-2570,-3866,864,-1722.3684,-2075
56,2020-03-31,2020-03-30,495,-2075,-3866,864,-1722.3684,-2075
56,2020-04-30,2020-04-02,117,-1958,-3866,864,-1722.3684,-3866
56,2020-04-30,2020-04-04,-302,-2260,-3866,864,-1722.3684,-3866
56,2020-04-30,2020-04-07,-873,-3133,-3866,864,-1722.3684,-3866
56,2020-04-30,2020-04-08,-326,-3459,-3866,864,-1722.3684,-3866
56,2020-04-30,2020-04-12,-407,-3866,-3866,864,-1722.3684,-3866
57,2020-01-31,2020-01-06,907,907,-866,907,158.4000,414
57,2020-01-31,2020-01-21,-469,438,-866,907,158.4000,414
57,2020-01-31,2020-01-24,-24,414,-866,907,158.4000,414
57,2020-02-29,2020-02-13,-515,-101,-866,907,158.4000,-101
57,2020-03-31,2020-03-03,-765,-866,-866,907,158.4000,-866
57,2020-04-30,NULL,0,-866,-866,907,158.4000,-866
58,2020-01-31,2020-01-11,726,726,-1196,2104,470.8750,383
58,2020-01-31,2020-01-13,-775,-49,-1196,2104,470.8750,383
58,2020-01-31,2020-01-19,432,383,-1196,2104,470.8750,383
58,2020-02-29,2020-02-02,866,1249,-1196,2104,470.8750,1697
58,2020-02-29,2020-02-08,333,1582,-1196,2104,470.8750,1697
58,2020-02-29,2020-02-14,-415,1167,-1196,2104,470.8750,1697
58,2020-02-29,2020-02-25,937,2104,-1196,2104,470.8750,1697
58,2020-02-29,2020-02-28,-407,1697,-1196,2104,470.8750,1697
58,2020-03-31,2020-03-06,-425,1272,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-10,-358,914,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-17,-210,704,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-20,-939,-235,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-22,-958,-1193,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-23,237,-956,-1196,2104,470.8750,-1196
58,2020-03-31,2020-03-27,-240,-1196,-1196,2104,470.8750,-1196
58,2020-04-30,2020-04-02,561,-635,-1196,2104,470.8750,-635
59,2020-01-31,2020-01-20,924,924,798,2190,1526.7143,924
59,2020-02-29,2020-02-07,570,1494,798,2190,1526.7143,2190
59,2020-02-29,2020-02-09,50,1544,798,2190,1526.7143,2190
59,2020-02-29,2020-02-13,646,2190,798,2190,1526.7143,2190
59,2020-03-31,2020-03-02,-105,2085,798,2190,1526.7143,1652
59,2020-03-31,2020-03-26,-433,1652,798,2190,1526.7143,1652
59,2020-04-30,2020-04-15,-854,798,798,2190,1526.7143,798
60,2020-01-31,2020-01-19,495,495,-1169,856,88.2500,-189
60,2020-01-31,2020-01-26,113,608,-1169,856,88.2500,-189
60,2020-01-31,2020-01-30,-797,-189,-1169,856,88.2500,-189
60,2020-02-29,2020-02-01,857,668,-1169,856,88.2500,668
60,2020-03-31,2020-03-02,188,856,-1169,856,88.2500,-745
60,2020-03-31,2020-03-16,-674,182,-1169,856,88.2500,-745
60,2020-03-31,2020-03-31,-927,-745,-1169,856,88.2500,-745
60,2020-04-30,2020-04-02,-424,-1169,-1169,856,88.2500,-1169
61,2020-01-31,2020-01-21,319,319,-2555,1033,-300.2222,222
61,2020-01-31,2020-01-22,-752,-433,-2555,1033,-300.2222,222
61,2020-01-31,2020-01-24,587,154,-2555,1033,-300.2222,222
61,2020-01-31,2020-01-29,68,222,-2555,1033,-300.2222,222
61,2020-02-29,2020-02-02,518,740,-2555,1033,-300.2222,323
61,2020-02-29,2020-02-06,6,746,-2555,1033,-300.2222,323
61,2020-02-29,2020-02-09,-689,57,-2555,1033,-300.2222,323
61,2020-02-29,2020-02-19,332,389,-2555,1033,-300.2222,323
61,2020-02-29,2020-02-29,-66,323,-2555,1033,-300.2222,323
61,2020-03-31,2020-03-17,388,711,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-18,322,1033,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-23,-309,724,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-24,-989,-265,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-26,-1270,-1535,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-27,-552,-2087,-2555,1033,-300.2222,-1710
61,2020-03-31,2020-03-31,377,-1710,-2555,1033,-300.2222,-1710
61,2020-04-30,2020-04-04,-845,-2555,-2555,1033,-300.2222,-2237
61,2020-04-30,2020-04-15,318,-2237,-2555,1033,-300.2222,-2237
62,2020-01-31,2020-01-16,218,218,-763,218,-252.3333,-212
62,2020-01-31,2020-01-24,-430,-212,-763,218,-252.3333,-212
62,2020-02-29,NULL,0,-212,-763,218,-252.3333,-212
62,2020-03-31,2020-03-16,-551,-763,-763,218,-252.3333,-763
62,2020-04-30,NULL,0,-763,-763,218,-252.3333,-763
63,2020-01-31,2020-01-06,234,234,-3946,234,-1250.7692,-332
63,2020-01-31,2020-01-10,-253,-19,-3946,234,-1250.7692,-332
63,2020-01-31,2020-01-16,-88,-107,-3946,234,-1250.7692,-332
63,2020-01-31,2020-01-25,-225,-332,-3946,234,-1250.7692,-332
63,2020-02-29,2020-02-08,-432,-764,-3946,234,-1250.7692,-953
63,2020-02-29,2020-02-11,363,-401,-3946,234,-1250.7692,-953
63,2020-02-29,2020-02-23,-396,-797,-3946,234,-1250.7692,-953
63,2020-02-29,2020-02-24,-156,-953,-3946,234,-1250.7692,-953
63,2020-03-31,2020-03-06,-151,-1104,-3946,234,-1250.7692,-3946
63,2020-03-31,2020-03-10,-932,-2036,-3946,234,-1250.7692,-3946
63,2020-03-31,2020-03-12,-618,-2654,-3946,234,-1250.7692,-3946
63,2020-03-31,2020-03-23,-727,-3381,-3946,234,-1250.7692,-3946
63,2020-03-31,2020-03-31,-565,-3946,-3946,234,-1250.7692,-3946
63,2020-04-30,NULL,0,-3946,-3946,234,-1250.7692,-3946
64,2020-01-31,2020-01-08,442,442,245,2381,1424.6667,2332
64,2020-01-31,2020-01-25,993,1435,245,2381,1424.6667,2332
64,2020-01-31,2020-01-26,897,2332,245,2381,1424.6667,2332
64,2020-02-29,2020-02-03,49,2381,245,2381,1424.6667,1554
64,2020-02-29,2020-02-11,-464,1917,245,2381,1424.6667,1554
64,2020-02-29,2020-02-18,-363,1554,245,2381,1424.6667,1554
64,2020-03-31,2020-03-08,156,1710,245,2381,1424.6667,245
64,2020-03-31,2020-03-22,-904,806,245,2381,1424.6667,245
64,2020-03-31,2020-03-29,-561,245,245,2381,1424.6667,245
64,2020-04-30,NULL,0,245,245,2381,1424.6667,245
65,2020-01-31,2020-01-26,690,690,-1381,690,-161.3333,25
65,2020-01-31,2020-01-30,-665,25,-1381,690,-161.3333,25
65,2020-02-29,NULL,0,25,-1381,690,-161.3333,25
65,2020-03-31,2020-03-03,-81,-56,-1381,690,-161.3333,-450
65,2020-03-31,2020-03-17,260,204,-1381,690,-161.3333,-450
65,2020-03-31,2020-03-26,-654,-450,-1381,690,-161.3333,-450
65,2020-04-30,2020-04-10,-931,-1381,-1381,690,-161.3333,-1381
66,2020-01-31,2020-01-16,917,917,-517,2048,1074.7000,1971
66,2020-01-31,2020-01-17,175,1092,-517,2048,1074.7000,1971
66,2020-01-31,2020-01-20,463,1555,-517,2048,1074.7000,1971
66,2020-01-31,2020-01-22,493,2048,-517,2048,1074.7000,1971
66,2020-01-31,2020-01-23,-77,1971,-517,2048,1074.7000,1971
66,2020-02-29,2020-02-20,-422,1549,-517,2048,1074.7000,1492
66,2020-02-29,2020-02-21,-57,1492,-517,2048,1074.7000,1492
66,2020-03-31,2020-03-06,-908,584,-517,2048,1074.7000,-517
66,2020-03-31,2020-03-13,-528,56,-517,2048,1074.7000,-517
66,2020-03-31,2020-03-24,-573,-517,-517,2048,1074.7000,-517
66,2020-04-30,NULL,0,-517,-517,2048,1074.7000,-517
67,2020-01-31,2020-01-22,79,79,79,2668,1807.8333,1593
67,2020-01-31,2020-01-23,830,909,79,2668,1807.8333,1593
67,2020-01-31,2020-01-26,684,1593,79,2668,1807.8333,1593
67,2020-02-29,2020-02-05,748,2341,79,2668,1807.8333,2565
67,2020-02-29,2020-02-07,-393,1948,79,2668,1807.8333,2565
67,2020-02-29,2020-02-18,617,2565,79,2668,1807.8333,2565
67,2020-03-31,2020-03-01,103,2668,79,2668,1807.8333,2050
67,2020-03-31,2020-03-18,-907,1761,79,2668,1807.8333,2050
67,2020-03-31,2020-03-24,289,2050,79,2668,1807.8333,2050
67,2020-04-30,2020-04-02,344,2394,79,2668,1807.8333,1222
67,2020-04-30,2020-04-06,-230,2164,79,2668,1807.8333,1222
67,2020-04-30,2020-04-09,-942,1222,79,2668,1807.8333,1222
68,2020-01-31,2020-01-20,574,574,-690,574,-158.2857,574
68,2020-02-29,2020-02-27,-296,278,-690,574,-158.2857,278
68,2020-03-31,2020-03-03,-696,-418,-690,574,-158.2857,-456
68,2020-03-31,2020-03-08,488,70,-690,574,-158.2857,-456
68,2020-03-31,2020-03-17,-536,-466,-690,574,-158.2857,-456
68,2020-03-31,2020-03-23,-224,-690,-690,574,-158.2857,-456
68,2020-03-31,2020-03-24,234,-456,-690,574,-158.2857,-456
68,2020-04-30,NULL,0,-456,-690,574,-158.2857,-456
69,2020-01-31,2020-01-10,124,124,-3085,1025,-1470.3000,23
69,2020-01-31,2020-01-17,901,1025,-3085,1025,-1470.3000,23
69,2020-01-31,2020-01-21,-812,213,-3085,1025,-1470.3000,23
69,2020-01-31,2020-01-22,3,216,-3085,1025,-1470.3000,23
69,2020-01-31,2020-01-23,-193,23,-3085,1025,-1470.3000,23
69,2020-02-29,2020-02-08,-1948,-1925,-3085,1025,-1470.3000,-1944
69,2020-02-29,2020-02-14,-216,-2141,-3085,1025,-1470.3000,-1944
69,2020-02-29,2020-02-16,754,-1387,-3085,1025,-1470.3000,-1944
69,2020-02-29,2020-02-19,168,-1219,-3085,1025,-1470.3000,-1944
69,2020-02-29,2020-02-22,-1175,-2394,-3085,1025,-1470.3000,-1944
69,2020-02-29,2020-02-25,450,-1944,-3085,1025,-1470.3000,-1944
69,2020-03-31,2020-03-07,792,-1152,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-11,-541,-1693,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-13,-755,-2448,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-16,-237,-2685,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-24,597,-2088,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-27,187,-1901,-3085,1025,-1470.3000,-2338
69,2020-03-31,2020-03-30,-437,-2338,-3085,1025,-1470.3000,-2338
69,2020-04-30,2020-04-01,-269,-2607,-3085,1025,-1470.3000,-3085
69,2020-04-30,2020-04-04,-478,-3085,-3085,1025,-1470.3000,-3085
70,2020-01-31,2020-01-08,786,786,-1814,786,-346.0714,-584
70,2020-01-31,2020-01-17,-265,521,-1814,786,-346.0714,-584
70,2020-01-31,2020-01-22,205,726,-1814,786,-346.0714,-584
70,2020-01-31,2020-01-26,-602,124,-1814,786,-346.0714,-584
